Rollouts,Reward,Samples,Timesteps,Alpha
137468,46.72304951968376,140,137468000,0.42469217625137506
137748,46.86829776501679,140,137748000,0.42523902042917106
138028,46.89905309587907,140,138028000,0.4532444623487618
138308,46.524385211838016,140,138308000,0.44811927440843513
138590,46.903970677378744,141,138590000,0.3972296149506135
138872,46.46855832557877,141,138872000,0.3987905912634643
139154,46.564858685515304,141,139154000,0.39292957214971924
139436,46.39787083546917,141,139436000,0.4095955977601039
139718,46.16027564077428,141,139718000,0.4546768922234195
140000,46.902961185787504,141,140000000,0.38125056875603697
140282,46.8697127674621,141,140282000,0.3967114065111735
140564,46.168177543379855,141,140564000,0.3389740650239328
140846,46.83762880015199,141,140846000,0.36838858978077227
141130,46.63088270732861,142,141130000,0.3505796037570917
141414,46.811695181918545,142,141414000,0.32078035347338063
141698,46.66077208050982,142,141698000,0.3121967565909274
141982,46.72246148910697,142,141982000,0.3189732681863543
142266,46.64879084516736,142,142266000,0.3660042182609675
142550,46.89753475603802,142,142550000,0.3611906475144334
142834,46.90920164288681,142,142834000,0.3228857159333316
143118,46.77552796095871,142,143118000,0.3688814962839983
143402,46.75394833529871,142,143402000,0.40460617613862127
143686,46.84321462950487,142,143686000,0.3825544515094305
143970,46.94464695693844,142,143970000,0.2858265706958244
144254,46.8580110171399,142,144254000,0.31169654949278797
144538,46.81586238214874,142,144538000,0.39890314322692
144822,46.805672334764644,142,144822000,0.3533135761801986
145106,46.75750192919501,142,145106000,0.37658136953072935
145390,46.74402454180896,142,145390000,0.2958866687696262
145674,46.79202541423606,142,145674000,0.34396990272364314
145958,46.836402934571844,142,145958000,0.4183934997765805
146242,46.78227848484576,142,146242000,0.39448227332181457
146526,46.52001103709313,142,146526000,0.3376464502303549
146810,46.75324879822735,142,146810000,0.4076073715522806
147094,46.812496322509205,142,147094000,0.40747466672151134
147378,46.773828677295086,142,147378000,0.3920445129730474
147662,46.88489564112341,142,147662000,0.31431999999821947
147944,46.7269518846293,141,147944000,0.3674281256035933
148226,46.83371166893161,141,148226000,0.3781626849872161
148508,46.881480820102716,141,148508000,0.2877149129285927
148790,46.85497952170154,141,148790000,0.2976781731011525
149072,46.88632016618333,141,149072000,0.322958199937136
149354,46.81498761465022,141,149354000,0.3594345823848164
149636,47.030484311371225,141,149636000,0.42017172476645703
149918,46.92232436735681,141,149918000,0.3541931326516296
150200,46.8210289962538,141,150200000,0.39078989129085556
150482,46.79963284745084,141,150482000,0.35854728482195963
150764,46.757578000791746,141,150764000,0.3927711175012503
151046,46.77534493223742,141,151046000,0.354513047990496
151328,46.82196201776362,141,151328000,0.35331766343012766
151610,46.86336165880625,141,151610000,0.39855017942470805
151892,46.70435441353543,141,151892000,0.3722130731847099
152174,46.84408397543281,141,152174000,0.42877850018315794
152456,46.75424245373576,141,152456000,0.36038890309819827
152738,46.62709627772854,141,152738000,0.3933774492903106
153020,46.81717087397429,141,153020000,0.3349313205803038
153302,46.397955345298236,141,153302000,0.34140357401031457
153584,46.65403600229979,141,153584000,0.33870767592101636
153866,46.784238096860165,141,153866000,0.31522851902176763
154148,46.82300210292884,141,154148000,0.34845411372877627
154430,46.67547851276179,141,154430000,0.3438547863950331
154712,46.36020999970688,141,154712000,0.27965052091412174
154992,46.895157517042044,140,154992000,0.290611990227895
155272,46.80120133647563,140,155272000,0.35363164250198514
155552,46.79383767982473,140,155552000,0.3654737256967929
155832,46.74118842916338,140,155832000,0.2777994527508071
156112,46.853358745880605,140,156112000,0.3412823150402317
156392,46.59715564745354,140,156392000,0.345243841166761
156672,46.787072017282135,140,156672000,0.3472949486676972
156952,46.94264014154969,140,156952000,0.31017489587328156
157232,46.934100194307646,140,157232000,0.36353621246778295
157510,46.852811576572044,139,157510000,0.38611520609775357
157790,46.89385695039321,140,157790000,0.36951129646451036
158070,46.753151323208265,140,158070000,0.3187044157125079
158350,46.75862477463633,140,158350000,0.38785261997891474
158630,46.83264148527047,140,158630000,0.37482977799052625
158910,46.869226142559796,140,158910000,0.3776883599752098
159190,46.877858629001146,140,159190000,0.38629248394719023
159470,46.876988740889956,140,159470000,0.36150430225745983
159750,46.95470156116206,140,159750000,0.4104295271200612
160030,46.81673580663412,140,160030000,0.3735054347949292
160310,46.892176020229726,140,160310000,0.3169229780147782
160590,46.89499882382469,140,160590000,0.36822910040922535
160870,46.89542536479574,140,160870000,0.31497251058470704
161150,46.869125069610085,140,161150000,0.3408046431674307
161430,46.833600997523256,140,161430000,0.3246581053083051
161710,46.87214877515022,140,161710000,0.3218884220216973
161990,46.61130938024758,140,161990000,0.3132287225064857
162268,46.936962197026126,139,162268000,0.3860310842102893
162546,46.857650662688854,139,162546000,0.3646277306187743
162824,46.86339522595781,139,162824000,0.36788329415868987
163102,46.895374027299425,139,163102000,0.36722251149832563
163380,46.319302237980125,139,163380000,0.37832637311170936
163658,46.26219665984091,139,163658000,0.4176888311950874
163936,45.909559453530846,139,163936000,0.35793653201824527
164214,46.37685410940084,139,164214000,0.2786234839154709
164490,46.6776234517675,138,164490000,0.3883786902578512
164766,45.42529707001506,138,164766000,0.4436359088212591
165042,45.61675732623078,138,165042000,0.3688881095023277
165318,45.83996853246255,138,165318000,0.30243082834247004
165592,46.321332521957494,137,165592000,0.30933873993843497
165866,46.65717307228704,137,165866000,0.29969330381482007
166140,46.421942993055055,137,166140000,0.4180968177031768
166414,46.47664469712295,137,166414000,0.26210566068126584
166686,46.22308436472809,136,166686000,0.3216076285721141
166958,46.641959057143104,136,166958000,0.32037986778527605
167230,46.74326729402845,136,167230000,0.33078405278363565
167500,46.40295136331209,135,167500000,0.3302100567459138
167770,46.3934680409121,135,167770000,0.33142542575125045
168040,46.72753138924189,135,168040000,0.29812611448570303
168310,46.8366740351319,135,168310000,0.2959543189189344
168580,46.75618429537551,135,168580000,0.47827821572234225
168850,46.44503219956521,135,168850000,0.33913245754616944
169120,46.47425774608712,135,169120000,0.29262746558870817
169390,46.569011783708035,135,169390000,0.3089896975017772
169660,46.50095195816008,135,169660000,0.40008574110700523
169930,46.69113174631347,135,169930000,0.3708476550614197
170200,46.696169265433994,135,170200000,0.40090898581287526
170470,46.639016506984916,135,170470000,0.4095650359737564
170742,46.74899762961745,136,170742000,0.4238515584613896
171014,46.72099392917714,136,171014000,0.34406274247643825
171286,46.57206788294131,136,171286000,0.32821884719927863
171558,46.84175795763269,136,171558000,0.3877324386154683
171830,46.722710515386815,136,171830000,0.3807182269570472
172102,46.86399371619558,136,172102000,0.3111951243152775
172374,46.882775497968,136,172374000,0.3130284637452706
172646,46.82589207471447,136,172646000,0.30209087811867574
172918,46.933699945262596,136,172918000,0.337548610041706
173190,46.40011508061295,136,173190000,0.3175713211780534
173462,46.88723574925014,136,173462000,0.2918603787856686
173734,46.87364766129034,136,173734000,0.345020169438453
174006,46.64592877184005,136,174006000,0.38158546566577556
174278,46.567652570892484,136,174278000,0.45118123405747257
174550,46.70960125162343,136,174550000,0.358526961482903
174822,46.779009408234934,136,174822000,0.33038875200599926
175094,46.78125137723143,136,175094000,0.3599557060459178
175366,46.86853550086281,136,175366000,0.34285592711617935
175638,46.82151411731293,136,175638000,0.3953181229953265
175910,46.92448331223735,136,175910000,0.31785589396859537
176182,46.947179298793316,136,176182000,0.4407233154461741
176454,46.839240118808895,136,176454000,0.39736972802877724
176726,46.85647789002688,136,176726000,0.33661829095514606
176998,46.92065914836703,136,176998000,0.3714646128673527
177270,46.309782215045466,136,177270000,0.4245119345989342
177542,46.659907306039834,136,177542000,0.370236477928805
177814,46.95374707590264,136,177814000,0.38947926332575034
178086,46.97520631004118,136,178086000,0.45080045983706185
178360,46.789045824651936,137,178360000,0.37517102908606564
178634,46.74230610232148,137,178634000,0.44420079807677837
178908,46.597076687377395,137,178908000,0.3705639777111691
179182,46.69741774842135,137,179182000,0.3574980837675008
179456,46.79403073333919,137,179456000,0.34774042982408826
179730,46.825324935263914,137,179730000,0.412430585524142
180004,46.93227260711278,137,180004000,0.3716183943350168
180278,46.93746984303256,137,180278000,0.46528058641732556
180552,46.89890929955163,137,180552000,0.401152331814261
180826,46.85779870688102,137,180826000,0.36074509135376676
181102,47.26545239265143,138,181102000,0.38584527538960045
181378,47.27017843703755,138,181378000,0.41183885924451996
181654,47.271563370637,138,181654000,0.4202044848761157
181930,47.11523715245275,138,181930000,0.4067628645826414
182206,47.03148638762928,138,182206000,0.41057464006425287
182482,46.92396735593075,138,182482000,0.386427205070549
182758,46.87057061738866,138,182758000,0.3877665978374446
183034,46.840278307770426,138,183034000,0.4188008290966964
183310,46.935225872265626,138,183310000,0.3871157700099775
183586,47.05481563734795,138,183586000,0.40302427439075833
183862,46.9508212131066,138,183862000,0.3682115721467145
184138,47.18306552158214,138,184138000,0.35327823199676034
184414,47.133477091976765,138,184414000,0.3933868221741747
184690,47.46740149031626,138,184690000,0.37745599865685026
184968,47.709445188750614,139,184968000,0.36270004996252503
185246,47.732620063075856,139,185246000,0.46454243655037397
185524,47.54150879562737,139,185524000,0.38041293502443263
185802,47.41053558672247,139,185802000,0.42648422231607336
186080,46.6214383027046,139,186080000,0.412181150179894
186358,46.838493582437806,139,186358000,0.39689852779382023
186636,46.68829853270994,139,186636000,0.4046112097656999
186914,47.198159278340604,139,186914000,0.33902355331036493
187194,47.35730173384438,140,187194000,0.3618600737255559
187474,47.1563540253011,140,187474000,0.4033576535549093
187754,47.59821600665184,140,187754000,0.4074677302069838
188034,47.14178518350729,140,188034000,0.30195994743705323
188314,47.36509324059988,140,188314000,0.3108686597651072
188594,47.25708093189148,140,188594000,0.3813235397528626
188874,47.11171372697584,140,188874000,0.34903108245068726
189154,47.265488406954425,140,189154000,0.3627771378950348
189434,47.49810674441234,140,189434000,0.33941536348964985
189714,47.428573337100985,140,189714000,0.3630153462810675
189994,47.29020800017997,140,189994000,0.3616283988227927
190274,47.24749129573973,140,190274000,0.2961944395281344
190554,47.083006991898486,140,190554000,0.33641802245796226
190834,47.118009499772164,140,190834000,0.410136880116902
191114,46.929504342690414,140,191114000,0.4676394200760182
191394,46.939981516902904,140,191394000,0.34864570869825956
191674,46.74721618389115,140,191674000,0.307233055879576
191954,46.77493501316925,140,191954000,0.3422275337617616
192234,46.86922195241265,140,192234000,0.3390949938059651
192514,46.86303582877796,140,192514000,0.37911830386092454
192794,47.043922932951624,140,192794000,0.39127996878997423
193074,46.6274754034497,140,193074000,0.40748977397447567
193354,46.989722564070156,140,193354000,0.43057174254427716
193634,47.006303002109554,140,193634000,0.39182414058224
193914,47.155416075976746,140,193914000,0.33906615090979625
194194,47.32654777050201,140,194194000,0.3510728777882231
194474,47.00929626149072,140,194474000,0.3225187669373916
194754,47.04988181720386,140,194754000,0.29764625174060366
195034,46.77291134922764,140,195034000,0.328839008502589
195314,46.64571904661137,140,195314000,0.3933147807350325
195594,46.71324626097891,140,195594000,0.31663328474636687
195872,46.73971011075213,139,195872000,0.3704638582866256
196150,46.80160707029198,139,196150000,0.33470568681136925
196428,46.63754124224685,139,196428000,0.3190312922148898
196706,46.58917012677627,139,196706000,0.3483912768991245
196984,46.63818946869255,139,196984000,0.3352991204731154
197262,46.33457999041865,139,197262000,0.35911733665802226
197540,46.816037044271134,139,197540000,0.45199606639353374
197818,46.752240745764695,139,197818000,0.3160997408323108
198096,46.90462525687071,139,198096000,0.2917743446943995
198374,46.816604651253705,139,198374000,0.41217814638389644
198652,47.44858544735618,139,198652000,0.4320841500101631
198930,47.229953434257844,139,198930000,0.45842937484603724
199208,47.45044057011962,139,199208000,0.41391504484357616
199486,47.280647945103034,139,199486000,0.3627121899975562
199764,47.101881789800366,139,199764000,0.38221573956544674
200042,46.90048286208902,139,200042000,0.41700286669724623
200320,46.9437906930038,139,200320000,0.4159593788671671
200598,46.85678261189366,139,200598000,0.3753251878212867
200878,47.00203507935584,140,200878000,0.40410382582381804
201158,47.044254015834404,140,201158000,0.3798568843188198
201438,47.06086958831648,140,201438000,0.43781983513266204
201718,47.483823481406205,140,201718000,0.4446575622241042
201998,47.39253238947679,140,201998000,0.35963473847886596
202278,47.74353737824395,140,202278000,0.3914868967403975
202558,47.597546460199204,140,202558000,0.36737248654449634
202838,47.35432256454848,140,202838000,0.3801679777470065
203118,47.150895219897805,140,203118000,0.29386506403903323
203398,47.15082033898053,140,203398000,0.38740247099201347
203678,47.381557330339334,140,203678000,0.3589473198144304
203958,47.59131332387828,140,203958000,0.3545378863073199
204238,47.71224487967832,140,204238000,0.31927053777829445
204518,47.59204098543866,140,204518000,0.37359316326133235
204798,47.41116010399778,140,204798000,0.3881417737133208
205078,47.266160362480576,140,205078000,0.3811060038285324
205358,47.10572685010147,140,205358000,0.3743726188415089
205638,47.28202216608808,140,205638000,0.4452354367989799
205918,47.49922007326783,140,205918000,0.45618893822473117
206198,47.370041475377626,140,206198000,0.3317172731452474
206478,47.64055283332377,140,206478000,0.3357398341378197
206758,47.249372990527974,140,206758000,0.354849272397855
207038,47.301050212791274,140,207038000,0.4422224393494191
207318,47.06427180213889,140,207318000,0.3782663706124216
207598,47.010804377299316,140,207598000,0.4422073643944286
207880,47.011688344880746,141,207880000,0.3534475575412642
208162,46.7942330098723,141,208162000,0.367735582459437
208444,47.19229757059652,141,208444000,0.34027508304160736
208726,47.17493341526486,141,208726000,0.4038764205130082
209008,47.4175819826273,141,209008000,0.34901932832793997
209290,47.39487417063359,141,209290000,0.39535741662924506
209572,47.14675320768317,141,209572000,0.3922929430429558
209854,46.79474264366965,141,209854000,0.30102056119670395
210136,46.821731993699174,141,210136000,0.33330447590530893
210416,46.95065646798933,140,210416000,0.3928135858731434
210698,47.38081588227494,141,210698000,0.3471294383580402
210978,47.81059200841207,140,210978000,0.4721422985842871
211260,47.77506471390016,141,211260000,0.38404490978845596
211542,47.24167994027655,141,211542000,0.33493671564203886
211822,46.62294300365671,140,211822000,0.31985579392963076
212102,46.47437017429478,140,212102000,0.4570373960618692
212384,46.70483991705508,141,212384000,0.3407552108460282
212666,46.701584960929644,141,212666000,0.3463441364467579
212948,46.74750308534581,141,212948000,0.3989158715280874
213230,46.815783325320204,141,213230000,0.3466669591755422
213512,46.91631843858282,141,213512000,0.32887323621459813
213794,47.59760608870717,141,213794000,0.3645531849036072
214076,47.90237597303461,141,214076000,0.38376980298751157
214358,47.98274725969704,141,214358000,0.3278924223263465
214640,47.587235789586835,141,214640000,0.3416237528507013
214922,47.19077224882419,141,214922000,0.2961072097040762
215204,46.97584924745282,141,215204000,0.3817398857043766
215486,46.93572416849254,141,215486000,0.335183599707229
215768,46.89036595477145,141,215768000,0.30613060389104224
216050,46.961581486300595,141,216050000,0.3187546339652785
216332,47.302514843198836,141,216332000,0.3357137988611042
216614,48.071127869009814,141,216614000,0.3378651500844934
216896,46.93377939657723,141,216896000,0.39315571672537414
217178,47.064812325966884,141,217178000,0.31598395971899407
217460,48.28604628114515,141,217460000,0.32278988683915544
217742,47.227909281002695,141,217742000,0.33857170863388886
218024,47.179080106504735,141,218024000,0.34967408127162064
218306,47.023853005123954,141,218306000,0.3330763160819402
218586,47.09452376176171,140,218586000,0.34226905576154226
218866,47.105293489829194,140,218866000,0.35060708893786346
219146,47.01840051016057,140,219146000,0.3699812192520488
219426,47.1066398843144,140,219426000,0.40322321283010754
219706,47.47997553777968,140,219706000,0.3164522549820346
219986,47.83104807453733,140,219986000,0.4219869163731507
220266,48.037303835011706,140,220266000,0.48336244748694934
220548,47.64561436539514,141,220548000,0.3795953229772905
220830,47.049609456207186,141,220830000,0.353775946309582
221112,46.828304334589454,141,221112000,0.3972260171576548
221394,46.88726133259416,141,221394000,0.33461048234492075
221676,46.910584585828765,141,221676000,0.42533062940674204
221958,46.66620514796514,141,221958000,0.3805332203092266
222240,46.43531442057318,141,222240000,0.5296227339934053
222522,47.07264906920089,141,222522000,0.38240014760385066
222804,47.13866584828356,141,222804000,0.3218253776066359
223086,46.921573387500885,141,223086000,0.3188795825042038
223368,46.747361701204,141,223368000,0.44730544869625183
223650,46.77586921672587,141,223650000,0.3467288038212762
223932,46.15566566765999,141,223932000,0.31030261954850136
224214,46.985255376168695,141,224214000,0.3095080218372398
224496,47.07149630978827,141,224496000,0.3493190497910824
224778,46.94891975857054,141,224778000,0.40997853742103957
225060,47.186948830515156,141,225060000,0.39319086555963795
225344,47.08833708946672,142,225344000,0.36838335137032696
225628,47.06896759086408,142,225628000,0.44400629377515033
225912,47.3180482428577,142,225912000,0.4251887611975117
226196,47.209491981174935,142,226196000,0.4369197307765001
226480,47.03971661760783,142,226480000,0.4792393655600049
226764,46.970523284228925,142,226764000,0.4863807707265315
227048,46.95524105899539,142,227048000,0.37255281413568747
227334,46.919874346015284,143,227334000,0.508101987531016
227620,46.857364754738725,143,227620000,0.519457501461003
227906,47.174187936769684,143,227906000,0.4113878648142428
228192,47.329281704447055,143,228192000,0.33861944899073193
228478,47.3976268849006,143,228478000,0.2942828437585066
228764,47.5559992101314,143,228764000,0.4086686774218613
229050,47.547282937023375,143,229050000,0.3061310352793134
229336,47.74407232055039,143,229336000,0.3693795687276487
229622,47.62843265802224,143,229622000,0.32610207392038965
229908,47.2060293832664,143,229908000,0.3802103522472357
230194,47.19494375197665,143,230194000,0.4426506667627237
230480,47.34826035495018,143,230480000,0.4193502560274595
230766,47.45498620529156,143,230766000,0.35246062121222466
231052,46.221979914122414,143,231052000,0.3020883624303896
231338,47.35279452429687,143,231338000,0.39982111115156227
231624,47.60878308477639,143,231624000,0.3521467800727386
231910,47.49852316925765,143,231910000,0.3716805511945877
232196,47.47331081877439,143,232196000,0.4171815325495238
232482,47.33102745441833,143,232482000,0.38513289489181857
232768,47.31619503712759,143,232768000,0.3807035449153318
233054,47.42953652800858,143,233054000,0.38840603045030087
233340,46.90758257341292,143,233340000,0.33079192039510513
233626,47.557592865218346,143,233626000,0.2873696151050925
233912,47.283376315816874,143,233912000,0.35350068976714477
234198,47.26921887483009,143,234198000,0.3697117728907955
234484,46.83122245463669,143,234484000,0.33746262089422546
234770,47.10270066559865,143,234770000,0.28178336523558856
235056,46.958419124477906,143,235056000,0.2997245991643371
235342,47.73814327488436,143,235342000,0.33850722182761356
235628,47.36513639262075,143,235628000,0.367333773261845
235914,46.572422565876266,143,235914000,0.35840863484261376
236198,46.54578153093269,142,236198000,0.3812099566196424
236484,46.6050296720464,143,236484000,0.3585829583840906
236770,46.93982980241507,143,236770000,0.387484716920449
237056,46.60484025719849,143,237056000,0.39959209553178193
237342,47.15594916069863,143,237342000,0.37792479451544086
237628,47.45573200127346,143,237628000,0.4533469820157576
237914,47.62190637003873,143,237914000,0.39170504292799413
238200,47.64502839839569,143,238200000,0.34684624258537966
238486,47.473801924577245,143,238486000,0.4853515061947889
238772,47.56616487069536,143,238772000,0.4382613830549059
239058,47.78916537558655,143,239058000,0.33866758308782036
239344,47.5364967990368,143,239344000,0.39169928637741835
239630,47.25238297620975,143,239630000,0.35120907739809665
239916,47.25870752081776,143,239916000,0.3202697099798312
240202,47.56084316684156,143,240202000,0.331208665392855
240488,47.965989261741555,143,240488000,0.38505997574283424
240774,47.9257966268044,143,240774000,0.3377546279996084
241060,47.74370948480768,143,241060000,0.3211873985451997
241346,47.17502313572905,143,241346000,0.33227191041729076
241632,46.94006010915234,143,241632000,0.3501807896129058
241918,47.26588353152814,143,241918000,0.36199773389834894
242204,46.891360668482825,143,242204000,0.38657942090410835
242490,47.643181234644715,143,242490000,0.32168832821771837
242776,48.064212750513924,143,242776000,0.4000887188301922
243062,48.36307135628896,143,243062000,0.3328761333837958
243348,48.27750353904042,143,243348000,0.40373716248386776
243634,47.76675499986637,143,243634000,0.4052832545840409
243920,47.145631852257935,143,243920000,0.39115714701552784
244206,47.13795891432153,143,244206000,0.4558403044833721
244492,47.020884148676224,143,244492000,0.3496007875626167
244778,47.27834309438277,143,244778000,0.31475906720938784
245064,47.325689185305436,143,245064000,0.3635033568578189
245350,47.61572402232212,143,245350000,0.33885732009602226
245636,47.58533050083776,143,245636000,0.36326840588620257
245922,46.82355439252071,143,245922000,0.31012097204300854
246208,47.138256179472165,143,246208000,0.4279093236713083
246494,47.09025450925759,143,246494000,0.31270915160475754
246780,47.27245532399847,143,246780000,0.262443398087613
247066,46.8055678461719,143,247066000,0.4192083269499085
247352,47.05584467857659,143,247352000,0.39744170908071214
247638,46.68541172050659,143,247638000,0.3161044652081545
247924,47.13680294585957,143,247924000,0.3782257240343391
248210,46.93302408801508,143,248210000,0.3640707265052861
248496,46.601116880242024,143,248496000,0.28816261468437965
248782,47.33677263156103,143,248782000,0.326489541093797
249068,47.22593246631583,143,249068000,0.4607971388544989
249354,46.67567998820096,143,249354000,0.4038978922076791
249640,47.28294735529729,143,249640000,0.34746417996466006
249926,47.50836648223274,143,249926000,0.32776514235240783
250212,47.78815781926115,143,250212000,0.37935252286884413
250498,48.16289677517006,143,250498000,0.3953792180205011
250784,48.202602152818805,143,250784000,0.3440290130808022
251070,47.337968241581294,143,251070000,0.31477063721660103
251356,47.38346951791621,143,251356000,0.4023626077439443
251642,47.148857701030714,143,251642000,0.3187000514819296
251928,47.56996910338257,143,251928000,0.3149809123286118
252214,48.19992635277704,143,252214000,0.3574249754197144
252500,47.665252231717474,143,252500000,0.33533920217861046
252786,47.05918139071889,143,252786000,0.4003885969925755
253072,47.43360824549886,143,253072000,0.3623667340412371
253358,47.102219066474085,143,253358000,0.5064269126943517
253644,47.26164152504048,143,253644000,0.45224620112626485
253930,46.945540491442586,143,253930000,0.3870998799606733
254216,47.56682892475296,143,254216000,0.31258945010563366
254502,47.72169867001695,143,254502000,0.3291111707796505
254788,48.49835915801902,143,254788000,0.39148147295972785
255074,48.50522003296371,143,255074000,0.38859763467280367
255360,47.09546910256335,143,255360000,0.32256020421816983
255646,47.209273478083055,143,255646000,0.359277683493418
255932,46.83389896774784,143,255932000,0.37379490711460484
256218,47.00659683049003,143,256218000,0.35909390576932576
256504,46.96470752206811,143,256504000,0.38429471841904883
256790,46.99916173953596,143,256790000,0.4253193562024312
257076,46.68495458951635,143,257076000,0.39547711300411276
257362,47.32337088971519,143,257362000,0.31878974175082336
257648,47.365602452539115,143,257648000,0.3307076946170128
257934,47.678599066840896,143,257934000,0.37002409316158275
258220,47.59726447882797,143,258220000,0.36890403800902344
258506,47.38721429410289,143,258506000,0.3375390186802307
258792,46.83802064879472,143,258792000,0.40618251062994976
259078,47.25349285175618,143,259078000,0.3346193534943245
259364,46.925061099699896,143,259364000,0.3716366009632541
259650,47.0870889715652,143,259650000,0.394164824414246
259936,47.02799600653273,143,259936000,0.36034743838198974
260222,47.32430131691092,143,260222000,0.259033628143217
260508,47.529865713711104,143,260508000,0.33366072885872744
260794,47.593715534502344,143,260794000,0.3914407355720191
261080,47.65088675620208,143,261080000,0.3677516065722745
261366,47.38962774857121,143,261366000,0.38900869571989494
261652,47.2893520687109,143,261652000,0.4358381003867643
261938,46.590820063791014,143,261938000,0.3765664225698792
262224,47.05520846349963,143,262224000,0.41884871584740513
262510,47.17322497830489,143,262510000,0.38369243533338676
262796,46.859181047175376,143,262796000,0.3874462474449679
263082,47.50590193195765,143,263082000,0.39008135766016444
263370,46.55931033465907,144,263370000,0.403149820142145
263658,47.43844714985288,144,263658000,0.4137451225047769
